"transectId","block","type_CT_TT","originTagNum","end5mTagNum","comments","plantID","x","y","height_Spring23","height_Fall23","width_Spring23","width_Fall23","repro_Spring23","repro_Fall23","numRep_Spring23","numRep_Fall23","notes_Spring23","notes_Fall23"
"32","16","TT","1071","1068",,"701","0.29","4.27",NULL,"4.5",NULL,"5",NULL,"0",NULL,"0",NULL,
"32","16","TT","1071","1068",,"702","0.75","0.75",NULL,"11",NULL,"15",NULL,"1",NULL,"8",NULL,
"32","16","TT","1071","1068",,"703","0.75","1.75",NULL,"6.5",NULL,"12",NULL,"1",NULL,"3",NULL,
"32","16","TT","1071","1068",,"704","0.75","2.75",NULL,"9.5",NULL,"11",NULL,"1",NULL,"4",NULL,
"32","16","TT","1071","1068",,"705","0.75","3.75",NULL,"8",NULL,"6",NULL,"1",NULL,"17",NULL,
"32","16","TT","1071","1068",,"706","0.75","4.75","7","7","6.5","12.5","0","0","0","0",,
"33","17","CT","1027","1148",,"707","0.04","1",NULL,"13",NULL,"20",NULL,"1",NULL,"30",NULL,
"33","17","CT","1027","1148",,"708","0.07","4.88",NULL,"5",NULL,"8",NULL,"1",NULL,"8",NULL,
"33","17","CT","1027","1148",,"709","0.12","2.66",NULL,"5",NULL,"13",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"710","0.18","3.9",NULL,"6",NULL,"4",NULL,"1",NULL,"3",NULL,
"33","17","CT","1027","1148",,"711","0.22","3.8",NULL,"8",NULL,"7",NULL,"1",NULL,"6",NULL,
"33","17","CT","1027","1148",,"712","0.26","0.6",NULL,"12",NULL,"11",NULL,"1",NULL,"14",NULL,
"33","17","CT","1027","1148",,"713","0.33","4.9",NULL,"3",NULL,"7",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"714","0.36","0.44",NULL,"7",NULL,"8",NULL,"1",NULL,"9",NULL,
"33","17","CT","1027","1148",,"715","0.43","2.33",NULL,"9",NULL,"10",NULL,"1",NULL,"10",NULL,
"33","17","CT","1027","1148",,"716","0.44","4.96",NULL,"4",NULL,"10",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"717","0.45","0.38",NULL,"11",NULL,"14",NULL,"1",NULL,"5",NULL,
"33","17","CT","1027","1148",,"718","0.64","1.13",NULL,"13",NULL,"18",NULL,"1",NULL,"28",NULL,
"33","17","CT","1027","1148",,"719","0.66","4.85",NULL,"4",NULL,"12",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"720","0.69","2.19",NULL,"5",NULL,"13",NULL,"1",NULL,"20",NULL,
"33","17","CT","1027","1148",,"721","0.7","0.85",NULL,"4",NULL,"5",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"722","0.7","1.44",NULL,"6",NULL,"10",NULL,"1",NULL,"20",NULL,
"33","17","CT","1027","1148",,"723","0.71","1.03",NULL,"6",NULL,"8",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"724","0.81","0.89",NULL,"3",NULL,"7",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"725","0.82","4.45",NULL,"3",NULL,"10",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"726","0.83","1.29",NULL,"7",NULL,"10",NULL,"1",NULL,"5",NULL,
"33","17","CT","1027","1148",,"727","0.92","0.8",NULL,"4",NULL,"8",NULL,"0",NULL,"0",NULL,
"33","17","CT","1027","1148",,"728","0.97","4.23",NULL,"5",NULL,"7",NULL,"1",NULL,"8",NULL,
"34","17","TT","1008","1082",,"729","0.07","0.95","3.2","0","3","0","0","0","0","0",,
"34","17","TT","1008","1082",,"730","0.16","0.35",NULL,"2",NULL,"6",NULL,"0",NULL,"0",NULL,
"34","17","TT","1008","1082",,"731","0.2","0.47",NULL,"5",NULL,"9",NULL,"0",NULL,"0",NULL,
"34","17","TT","1008","1082",,"732","0.2","4.13",NULL,"8",NULL,"6",NULL,"3",NULL,"0",NULL,
"34","17","TT","1008","1082",,"733","0.25","0.25","6.2","3","7.5","3","0","0","0","0","not good",
"34","17","TT","1008","1082",,"734","0.25","1.25","3.8","0","4.9","0","0","0","0","0","not good","dead"
"34","17","TT","1008","1082",,"735","0.25","2.25",NULL,"7",NULL,"6",NULL,"1",NULL,"18",NULL,
"34","17","TT","1008","1082",,"736","0.25","3.25","4","2","3.6","0.5","0","0","0","0",,
"34","17","TT","1008","1082",,"737","0.25","4.25",NULL,"9",NULL,"7.5",NULL,"1",NULL,"7",NULL,
"34","17","TT","1008","1082",,"738","0.26","0.87","6","6","11","11","1","0","0","0",,
"34","17","TT","1008","1082",,"739","0.31","0.25","5.7","6","6.7","10","0","0","0","0",,
"34","17","TT","1008","1082",,"740","0.36","0.85","5","4","6","9","0","0","0","0",,
"34","17","TT","1008","1082",,"741","0.38","0.01","3.9","4","4.6","8","0","0","0","0",,
"34","17","TT","1008","1082",,"742","0.39","1.68","4.9","6","4","11","0","1","0","3",,
"34","17","TT","1008","1082",,"743","0.4","1.71","4.3","6","4","10","0","1","0","4",,
"34","17","TT","1008","1082",,"744","0.43","0.05","5","5","8.5","8","0","1","0","5",,
"34","17","TT","1008","1082",,"745","0.43","3.89","6","0","3.5","0","0","0","0","0",,
"34","17","TT","1008","1082",,"746","0.45","3.9","3.2","5","4.8","12","0","0","0","0",,
"34","17","TT","1008","1082",,"747","0.47","0.3","4","3","3.5","4.5","0","0","0","0",,
"34","17","TT","1008","1082",,"748","0.49","0.12","3.5","4","3.5","8","0","0","0","0",,
"34","17","TT","1008","1082",,"749","0.49","0.29","2.1","5","2","9","0","0","0","0",,
"34","17","TT","1008","1082",,"750","0.49","1.05","4.7","3","2.9","8","0","0","0","0",,
"34","17","TT","1008","1082",,"751","0.5","0.64","3.2","4","4","5","0","0","0","0",,
"34","17","TT","1008","1082",,"752","0.59","0.41","5","5","7.5","7","1","1","0","7","last year flower stem",
"34","17","TT","1008","1082",,"753","0.6","3.75","7","4","7","8","1","0","0","0",,
"34","17","TT","1008","1082",,"754","0.65","0.54","6","0","9","0","1","0","0","0",,
"34","17","TT","1008","1082",,"755","0.67","0.53","5","6","8","12","0","1","0","1",,
"34","17","TT","1008","1082",,"756","0.69","1.4","7","0","6.8","0","1","0","0","0",,
"34","17","TT","1008","1082",,"757","0.7","0.28","3.4","0","3","0","0","0","0","0",,
"34","17","TT","1008","1082",,"758","0.74","3.91","4.6","0","5.3","0","0","0","0","0",,
"34","17","TT","1008","1082",,"759","0.75","0.75",NULL,"5",NULL,"8.5",NULL,"0",NULL,"0",NULL,
"34","17","TT","1008","1082",,"760","0.75","1.75",NULL,"10.2",NULL,"9",NULL,"1",NULL,"7",NULL,
"34","17","TT","1008","1082",,"761","0.75","2.75","6","2","4","4","0","0","0","0",,
"34","17","TT","1008","1082",,"762","0.75","3.75",NULL,"4.3",NULL,"8.5",NULL,"0",NULL,"0",NULL,
"34","17","TT","1008","1082",,"763","0.75","4.75","4.6","2","4.6","0.3","0","0","0","0",,
"34","17","TT","1008","1082",,"764","0.85","1.58","5","0","4.4","0","0","0","0","0",,
"34","17","TT","1008","1082",,"765","1.75","1.75",NULL,"9",NULL,"11",NULL,"1",NULL,"6",NULL,
"35","18","CT","1076","1417",,"766","0.03","1.5",NULL,"5",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"767","0.06","0.3",NULL,"6",NULL,"8",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"768","0.06","0.55",NULL,"3",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"769","0.07","0.45",NULL,"4",NULL,"5",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"770","0.11","1.2",NULL,"7",NULL,"6",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"771","0.11","3",NULL,"3",NULL,"8",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"772","0.12","1.9",NULL,"3",NULL,"6",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"773","0.14","0.75",NULL,"8",NULL,"5",NULL,"1",NULL,"1",NULL,
"35","18","CT","1076","1417",,"774","0.14","1.6",NULL,"2",NULL,"12",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"775","0.16","3.65",NULL,"4",NULL,"9",NULL,"1",NULL,"7",NULL,
"35","18","CT","1076","1417",,"776","0.17","0.05",NULL,"5",NULL,"12",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"777","0.22","2.7",NULL,"6",NULL,"7",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"778","0.23","9",NULL,"8",NULL,"9",NULL,"1",NULL,"10",NULL,
"35","18","CT","1076","1417",,"779","0.24","1.5",NULL,"8",NULL,"14",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"780","0.26","2.11",NULL,"6",NULL,"8",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"781","0.27","3.72",NULL,"2",NULL,"6",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"782","0.28","2.5",NULL,"5",NULL,"14",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"783","0.28","3.52",NULL,"6",NULL,"13",NULL,"1",NULL,"11",NULL,
"35","18","CT","1076","1417",,"784","0.28","3.76",NULL,"3",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"785","0.33","0.55",NULL,"4",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"786","0.35","0.3",NULL,"4",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"787","0.36","3.4",NULL,"2",NULL,"5",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"788","0.39","0.65",NULL,"12",NULL,"7",NULL,"1",NULL,"0",NULL,
"35","18","CT","1076","1417",,"789","0.44","11",NULL,"4",NULL,"11",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"790","0.45","0.21",NULL,"6",NULL,"7",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"791","0.46","4.1",NULL,"7",NULL,"12",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"792","0.51","0.25",NULL,"6",NULL,"8",NULL,"1",NULL,"9",NULL,
"35","18","CT","1076","1417",,"793","0.56","4.1",NULL,"3",NULL,"7",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"794","0.62","1.9",NULL,"3",NULL,"7",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"795","0.66","2.11",NULL,"2",NULL,"5",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"796","0.67","14",NULL,"8",NULL,"14",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"797","0.68","2.05",NULL,"4",NULL,"7",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"798","0.68","4.2",NULL,"9",NULL,"12",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"799","0.68","4.4",NULL,"4",NULL,"6",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"800","0.71","0.35",NULL,"5",NULL,"13",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"801","0.72","2.81",NULL,"3",NULL,"6",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"802","0.75","9",NULL,"2",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"803","0.78","2.58",NULL,"4",NULL,"8",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"804","0.82","3.95",NULL,"5",NULL,"10",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"805","0.82","4.61",NULL,"5",NULL,"14",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"806","0.83","3.21",NULL,"5",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"807","0.86","4.3",NULL,"2",NULL,"6",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"808","0.89","2.05",NULL,"4",NULL,"9",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"809","0.91","3.1",NULL,"5",NULL,"10",NULL,"1",NULL,"0",NULL,
"35","18","CT","1076","1417",,"810","0.92","3.25",NULL,"11",NULL,"2",NULL,"1",NULL,"9",NULL,
"35","18","CT","1076","1417",,"811","0.92","3.75",NULL,"2",NULL,"8",NULL,"0",NULL,"0",NULL,
"35","18","CT","1076","1417",,"812","0.99","4.1",NULL,"5",NULL,"9",NULL,"0",NULL,"0",NULL,
"36","18","TT","1041","1",,"813","0.19","1.21",NULL,"4",NULL,"5",NULL,"1",NULL,"2",NULL,
"36","18","TT","1041","1",,"814","0.25","0.25","5","3.5","6","8","0","0","0","0",,
"36","18","TT","1041","1",,"815","0.25","1.25","6","5","6","6","0","1","0","5","last year flower stem","(0.38, 1.2)"
"36","18","TT","1041","1",,"816","0.25","2.25",NULL,"5.4",NULL,"10.2",NULL,"0",NULL,"0",NULL,
"36","18","TT","1041","1",,"817","0.25","3.25","4","0","4.5","0","0","0","0","0","dead 0626",
"36","18","TT","1041","1",,"818","0.25","4.25",NULL,"5.5",NULL,"8.5",NULL,"1",NULL,"6",NULL,"fallen pods"
"36","18","TT","1041","1",,"819","0.44","0.67","6",NULL,"6",NULL,"0",NULL,"0",NULL,,NULL
"36","18","TT","1041","1",,"820","0.44","4.9","4.2","5","4.9","10","0","0","0","0",,
"36","18","TT","1041","1",,"821","0.6","2.75",NULL,"5",NULL,"7",NULL,"0",NULL,"0",NULL,
"36","18","TT","1041","1",,"822","0.75","0.82",NULL,"4.8",NULL,"4",NULL,"0",NULL,"0",NULL,
"36","18","TT","1041","1",,"823","0.75","1.75","4.5","3","6","6","0","0","0","0",,
"36","18","TT","1041","1",,"824","0.75","3.75",NULL,"11",NULL,"10",NULL,"1",NULL,"19",NULL,"fallen pods"
"37","19","CT","1005","1015",,"825","0","0.91",NULL,"8",NULL,"20",NULL,"1",NULL,"14",NULL,
"37","19","CT","1005","1015",,"826","0.01","4.81",NULL,"1",NULL,"4",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"827","0.04","4.34",NULL,"2",NULL,"8",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"828","0.05","3.09",NULL,"1",NULL,"5",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"829","0.08","0.1",NULL,"8",NULL,"14",NULL,"1",NULL,"14",NULL,
"37","19","CT","1005","1015",,"830","0.08","2.71",NULL,"1",NULL,"9",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"831","0.09","4.12",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"832","0.1","0.49",NULL,"10",NULL,"16",NULL,"1",NULL,"19",NULL,
"37","19","CT","1005","1015",,"833","0.1","1.08",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"834","0.1","1.13",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"835","0.12","3.12",NULL,"1",NULL,"6",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"836","0.12","4.6",NULL,"1",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"837","0.13","0.95",NULL,"2",NULL,"6",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"838","0.13","1.15",NULL,"0.1",NULL,"2",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"839","0.13","3.26",NULL,"11",NULL,"3",NULL,"1",NULL,"1",NULL,
"37","19","CT","1005","1015",,"840","0.15","0.31",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"841","0.16","0.39",NULL,"8",NULL,"10",NULL,"1",NULL,"7",NULL,
"37","19","CT","1005","1015",,"842","0.18","3.9",NULL,"1",NULL,"7",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"843","0.19","3.5",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"844","0.2","1.13",NULL,"2",NULL,"13",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"845","0.21","0.01",NULL,"1",NULL,"4",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"846","0.22","2.32",NULL,"4",NULL,"10",NULL,"1",NULL,"6",NULL,
"37","19","CT","1005","1015",,"847","0.22","2.74",NULL,"2",NULL,"4",NULL,"1",NULL,"2",NULL,
"37","19","CT","1005","1015",,"848","0.22","3.19",NULL,"4",NULL,"12",NULL,"1",NULL,"4",NULL,
"37","19","CT","1005","1015",,"849","0.22","3.76",NULL,"1",NULL,"18",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"850","0.23","1.07",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"851","0.23","3.28",NULL,"1",NULL,"8",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"852","0.24","0.29",NULL,"1",NULL,"2",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"853","0.24","0.76",NULL,"3",NULL,"11",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"854","0.24","1.01",NULL,"2",NULL,"4",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"855","0.24","2.59",NULL,"1",NULL,"5",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"856","0.24","4.49",NULL,"3",NULL,"12",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"857","0.25","3.85",NULL,"1",NULL,"8",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"858","0.26","0.36",NULL,"9",NULL,"16",NULL,"1",NULL,"12",NULL,
"37","19","CT","1005","1015",,"859","0.26","3.02",NULL,"1",NULL,"9",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"860","0.27","3.92",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"861","0.28","0.97",NULL,"2",NULL,"8",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"862","0.29","0.61",NULL,"0.5",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"863","0.29","1.74",NULL,"2",NULL,"6",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"864","0.29","1.88",NULL,"7",NULL,"13",NULL,"1",NULL,"9",NULL,
"37","19","CT","1005","1015",,"865","0.29","2.84",NULL,"1",NULL,"18",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"866","0.3","2.73",NULL,"2",NULL,"7",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"867","0.31","0.66",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"868","0.32","2.18",NULL,"6",NULL,"7",NULL,"1",NULL,"6",NULL,
"37","19","CT","1005","1015",,"869","0.33","0.59",NULL,"1",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"870","0.33","1.46",NULL,"8",NULL,"13",NULL,"1",NULL,"6",NULL,
"37","19","CT","1005","1015",,"871","0.33","3.25",NULL,"1",NULL,"4",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"872","0.34","2.41",NULL,"1",NULL,"6",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"873","0.36","0.96",NULL,"2",NULL,"9",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"874","0.36","1.57",NULL,"6",NULL,"13",NULL,"1",NULL,"12",NULL,
"37","19","CT","1005","1015",,"875","0.37","1.96",NULL,"2",NULL,"12",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"876","0.37","2.36",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"877","0.37","2.59",NULL,"9",NULL,"10",NULL,"1",NULL,"6",NULL,
"37","19","CT","1005","1015",,"878","0.39","2.89",NULL,"5",NULL,"12",NULL,"1",NULL,"5",NULL,
"37","19","CT","1005","1015",,"879","0.4","0.81",NULL,"10",NULL,"15",NULL,"1",NULL,"25",NULL,
"37","19","CT","1005","1015",,"880","0.4","0.92",NULL,"2",NULL,"8",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"881","0.4","2.15",NULL,"3",NULL,"7",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"882","0.41","1.3",NULL,"8",NULL,"10",NULL,"1",NULL,"25",NULL,
"37","19","CT","1005","1015",,"883","0.42","4.04",NULL,"2",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"884","0.44","1.68",NULL,"5",NULL,"10",NULL,"1",NULL,"12",NULL,
"37","19","CT","1005","1015",,"885","0.46","1.37",NULL,"2",NULL,"5",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"886","0.47","2.63",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"887","0.47","3.46",NULL,"1",NULL,"17",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"888","0.49","3.82",NULL,"2",NULL,"2",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"889","0.51","1.02",NULL,"7",NULL,"10",NULL,"1",NULL,"14",NULL,
"37","19","CT","1005","1015",,"890","0.51","1.53",NULL,"1",NULL,"2",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"891","0.51","2.7",NULL,"1",NULL,"9",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"892","0.52","4.04",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"893","0.55","3.88",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"894","0.55","4.47",NULL,"6",NULL,"12",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"895","0.57","2.28",NULL,"1",NULL,"10",NULL,"1",NULL,"5",NULL,
"37","19","CT","1005","1015",,"896","0.57","3.39",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"897","0.62","3.25",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"898","0.65","0.41",NULL,"7",NULL,"11",NULL,"1",NULL,"4",NULL,
"37","19","CT","1005","1015",,"899","0.65","3.94",NULL,"1",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"900","0.67","3.19",NULL,"1",NULL,"10",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"901","0.69","0.39",NULL,"1",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"902","0.7","3.06",NULL,"1",NULL,"6",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"903","0.71","1.79",NULL,"2",NULL,"12",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"904","0.71","2.56",NULL,"2",NULL,"9",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"905","0.72","2.87",NULL,"1",NULL,"14",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"906","0.73","1.31",NULL,"2",NULL,"4",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"907","0.75","2.73",NULL,"1",NULL,"2",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"908","0.75","3.13",NULL,"1",NULL,"2",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"909","0.76","4.6",NULL,"1",NULL,"4",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"910","0.77","2.11",NULL,"1",NULL,"11",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"911","0.78","3.38",NULL,"1",NULL,"5",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"912","0.78","4.1",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"913","0.8","2.46",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"914","0.82","1.81",NULL,"1",NULL,"14",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"915","0.82","3.83",NULL,"3",NULL,"7",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"916","0.85","3.78",NULL,"2",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"917","0.88","2.97",NULL,"9",NULL,"8",NULL,"1",NULL,"11",NULL,
"37","19","CT","1005","1015",,"918","0.89","1.98",NULL,"2",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"919","0.9","1.69",NULL,"1",NULL,"9",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"920","0.91","1.75",NULL,"2",NULL,"13",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"921","0.91","2.52",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"922","0.91","3.32",NULL,"4",NULL,"12",NULL,"1",NULL,"13",NULL,
"37","19","CT","1005","1015",,"923","0.92","2.79",NULL,"1",NULL,"1",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"924","0.93","2.7",NULL,"2",NULL,"13",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"925","0.94","1.99",NULL,"3",NULL,"3",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"926","0.94","2.91",NULL,"1",NULL,"5",NULL,"0",NULL,"0",NULL,
"37","19","CT","1005","1015",,"927","16","0.05",NULL,"1",NULL,"2",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"928","0","4.57","4.5","5","5","7","0","3","0","1","under transect tape, last years repro.",
"38","19","TT","1077","1043",,"929","0.02","2.58",NULL,"2",NULL,"3",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"930","0.03","0.85",NULL,"1",NULL,"2.5",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"931","0.03","1",NULL,"1",NULL,"2",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"932","0.04","3.14","1","8","2.5","11","0","1","0","13",,
"38","19","TT","1077","1043",,"933","0.08","3.79","2.5","0","2","0","0","0","0","0",,
"38","19","TT","1077","1043",,"934","0.1","3.16","2","0","2.5","0","0","0","0","0",,
"38","19","TT","1077","1043",,"935","0.11","3.38",NULL,"2",NULL,"3",NULL,"0",NULL,"0",NULL,
"38","19","TT","1077","1043",,"936","0.12","2.46","3.5","4","4.5","7","0","0","0","0",,
"38","19","TT","1077","1043",,"937","0.13","4.42","5.5","5","7.5","11","0","0","0","0",,
"38","19","TT","1077","1043",,"938","0.16","0.14","5.3","3","6","12","0","0","0","0","last year flower stem",
"38","19","TT","1077","1043",,"939","0.175","0.1","4.5","2","4","2","0","0","0","0","last year flower stem",
"38","19","TT","1077","1043",,"940","0.19","0.81","3.8","3","5","8","0","0","0","0",,
"38","19","TT","1077","1043",,"941","0.19","3.82","2","3","4","7","0","0","0","0",,
"38","19","TT","1077","1043",,"942","0.21","0.4","5","0","3","0","0","0","0","0",,
"38","19","TT","1077","1043",,"943","0.22","4.94","2.5","0","4","0","0","0","0","0",,
