"","transectId","originTagNum","end5mTagNum","plantID","x","y","height_Fall23","height_CurrentYear","width_CurrentYear","repro_CurrentYear","numRep_CurrentYear","notes_CurrentYear","Date","Recorded.by"
"1770",1,1422,1454,1605,0.09,1.63,NA,1,2,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1771",1,1422,1454,1606,0.51,1.65,NA,2,1,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1772",1,1422,1454,4,0.62,1.68,4.5,7,9.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1773",1,1422,1454,1607,0.73,1.65,NA,6,6.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1774",1,1422,1454,1608,0.64,1.88,NA,4,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1775",1,1422,1454,1609,0.27,2.06,NA,6,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1776",1,1422,1454,1490,0.76,2.72,NA,5.5,11,1,11,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1777",1,1422,1454,1610,0.78,3,NA,5.5,8.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1778",1,1422,1454,1611,0.83,3.13,NA,5.5,7,1,7,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1779",2,1413,1440,10,0.25,0.25,2,5,3,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1780",2,1413,1440,15,0.75,0.75,5,4,8,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1781",2,1413,1440,1612,0.69,0.78,NA,3.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1782",2,1413,1440,1613,0.71,0.8,NA,5.5,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1783",2,1413,1440,1614,0.44,1.24,NA,1,1.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1784",2,1413,1440,11,0.25,1.25,4,0,0,NA,NA,"no plant","20240624","Arich Fruehling, Leah Veldhuisen"
"1785",2,1413,1440,1615,0.15,1.9,NA,2.5,1.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1786",2,1413,1440,1616,0.91,2.05,NA,3.5,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1787",2,1413,1440,16,0.75,1.75,2,0,0,0,NA,"no plant","20240624","Arich Fruehling, Leah Veldhuisen"
"1788",2,1413,1440,12,0.25,2.25,6,3.5,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1789",2,1413,1440,1617,0.09,2.48,NA,6.5,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1790",2,1413,1440,1618,0.21,2.61,NA,3,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1791",2,1413,1440,1619,0.46,2.67,NA,3.5,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1792",2,1413,1440,17,0.75,2.75,3,0,0,0,NA,"dead plant - maybe pepe","20240624","Arich Fruehling, Leah Veldhuisen"
"1793",2,1413,1440,13,0.25,3.25,3,11,14,1,16,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1794",2,1413,1440,18,0.75,3.75,4,5.5,7.5,1,5,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1795",2,1413,1440,1620,0.67,3.75,NA,5.5,6.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1796",2,1413,1440,1621,0.77,3.94,NA,2,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1797",2,1413,1440,1622,0.28,3.89,NA,4,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1798",2,1413,1440,1623,0.25,3.92,NA,3,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1799",2,1413,1440,1624,0.14,3.98,NA,7,8.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1800",2,1413,1440,1625,0.76,3.78,NA,2,1.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1801",2,1413,1440,1626,0.8,3.78,NA,2.5,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1802",2,1413,1440,1627,0.76,3.9,NA,4,3.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1803",2,1413,1440,1628,0.32,4.21,NA,4.5,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1804",2,1413,1440,1629,0.5,4.21,NA,10,10.5,1,6,"Missing X, added placeholder 0.5","20240624","Arich Fruehling, Leah Veldhuisen"
"1805",2,1413,1440,14,0.25,4.25,7,5.5,6,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1806",2,1413,1440,19,0.75,4.75,3,3.5,3.5,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1807",4,1452,1443,31,0.25,0.25,0,0,0,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1808",4,1452,1443,36,0.75,0.75,2,3.5,3.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1809",4,1452,1443,32,0.25,1.25,2,0,0,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1810",4,1452,1443,37,0.75,1.75,0,NA,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1811",4,1452,1443,33,0.25,2.25,0,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1812",4,1452,1443,38,0.75,2.75,0,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1813",4,1452,1443,34,0.25,3.25,6,3.5,7.5,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1814",4,1452,1443,39,0.75,3.75,0,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1815",4,1452,1443,35,0.25,4.25,3,4,4,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1816",4,1452,1443,40,0.75,4.75,5,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1817",4,1452,1443,1630,0.79,0.93,NA,3.5,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1818",4,1452,1443,1631,0.99,0.98,NA,3.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1819",5,1448,1442,55,0.29,1.15,4,5,9,1,3,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1820",5,1448,1442,65,0.55,1.21,3,3,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1821",5,1448,1442,1499,0.39,1.75,NA,4.5,4,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1822",5,1448,1442,1498,0.55,1.75,NA,2.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1823",5,1448,1442,51,0.22,1.92,4,4,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1824",5,1448,1442,61,0.34,1.92,3,7,5.5,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1825",5,1448,1442,41,0.1,1.99,3,3,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1826",5,1448,1442,72,0.75,2,7,4.5,8,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1827",5,1448,1442,1632,0.5,2.17,NA,6.5,12,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1828",5,1448,1442,1633,6.7,2.2,NA,5,6,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1829",5,1448,1442,45,0.16,2.15,5,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1830",5,1448,1442,78,0.95,2.28,1,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1831",5,1448,1442,1634,0.98,2.18,NA,6,8,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1832",5,1448,1442,76,0.92,2.38,10,5,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1833",5,1448,1442,1505,0.6,2.48,NA,3.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1834",5,1448,1442,59,0.32,2.71,4,4,9,0,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1835",5,1448,1442,42,0.11,2.74,2,4,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1836",5,1448,1442,75,0.85,2.8,4,3.5,9,1,5,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1837",5,1448,1442,80,0.47,2.9,10,4,8,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1838",5,1448,1442,63,0.53,2.96,9,2,6.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1839",5,1448,1442,66,0.55,3,2,1.5,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1840",5,1448,1442,49,0.2,3.1,7,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1841",5,1448,1442,1506,0.36,3.1,NA,4,5.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1842",5,1448,1442,58,0.31,3.21,3,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1843",5,1448,1442,50,0.21,3.5,3,6.5,8.5,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1844",5,1448,1442,44,0.13,3.51,2,4,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1845",5,1448,1442,1635,0.98,3.32,NA,2.5,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1846",5,1448,1442,43,0.12,3.55,2,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1847",5,1448,1442,60,0.32,3.64,7,3.5,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1848",5,1448,1442,73,0.81,3.65,6,3.5,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1849",5,1448,1442,56,0.29,3.81,3,5.5,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1850",5,1448,1442,77,0.93,3.9,3,5.5,8.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1851",5,1448,1442,79,0.99,4.02,4,5,3.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1852",5,1448,1442,52,0.22,4.06,3,3,8,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1853",5,1448,1442,46,0.16,4.07,3,3,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1854",5,1448,1442,47,0.16,4.1,3,2.5,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1855",5,1448,1442,48,0.16,4.16,1,3,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1856",5,1448,1442,57,0.3,4.24,3,2.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1857",5,1448,1442,1511,0.78,4.15,NA,4.5,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1858",5,1448,1442,54,0.28,4.3,3,2,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1859",5,1448,1442,67,0.55,4.4,3,2.5,9,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1860",5,1448,1442,74,0.81,4.55,2,4,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1861",5,1448,1442,70,0.71,4.67,3,6,8.5,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1862",5,1448,1442,53,0.26,4.78,3,5,6.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1863",5,1448,1442,62,0.43,4.8,1,1,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1864",5,1448,1442,64,0.53,4.81,3,5.5,5.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1865",5,1448,1442,1636,0.35,4.79,NA,2,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1866",5,1448,1442,68,0.62,4.85,3,4,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1867",5,1448,1442,69,0.68,4.9,2,3,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1868",5,1448,1442,71,0.74,4.95,4,5,6,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1869",5,1448,1442,1516,0.22,4.95,NA,5,9.5,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1870",5,1448,1442,1517,0.61,4.94,NA,2.5,6.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1871",5,1448,1442,1637,0.56,4.99,NA,2.5,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1872",7,1436,1420,100,0.49,0.33,3,8.5,9,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1873",7,1436,1420,1638,0.96,0.32,NA,8,9,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1874",7,1436,1420,99,0.47,1.23,4,4,3.5,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1875",7,1436,1420,103,0.57,1.4,6,6.5,6,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1876",7,1436,1420,1639,0.62,0.69,NA,1.5,1,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1877",7,1436,1420,102,0.55,1.55,7,6.5,12,1,6,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1878",7,1436,1420,1640,0.11,1.74,NA,7,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1879",7,1436,1420,1641,0,1.83,NA,3,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1880",7,1436,1420,1642,0.56,1.86,NA,7.5,11,1,7,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1881",7,1436,1420,104,0.57,1.99,9,8.5,12.5,1,7,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1882",7,1436,1420,1643,0.8,2.01,NA,4,8,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1883",7,1436,1420,91,0.12,2.06,9,6,9.5,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1884",7,1436,1420,98,0.33,2.11,2,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1885",7,1436,1420,94,0.22,2.21,5,5.5,6,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1886",7,1436,1420,96,0.26,2.24,8,3.5,6.5,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1887",7,1436,1420,101,0.5,2.26,3,6,9,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1888",7,1436,1420,1644,0.84,2.34,NA,3.5,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1889",7,1436,1420,105,0.6,2.35,3,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1890",7,1436,1420,92,0.12,2.4,7,11,18,1,8,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1891",7,1436,1420,106,0.62,2.5,3,5,8,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1892",7,1436,1420,108,0.71,2.71,3,6.5,7,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1893",7,1436,1420,1645,0.92,2.71,NA,5,7,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1894",7,1436,1420,107,0.66,3.17,3,0,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1895",7,1436,1420,1646,0.13,3.09,NA,3,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1896",7,1436,1420,93,0.21,3.2,10,6,9.5,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1897",7,1436,1420,97,0.28,3.3,7,5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1898",7,1436,1420,95,0.23,3.6,3,3.5,3.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1899",7,1436,1420,109,0.82,3.61,1,4.5,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1900",7,1436,1420,1647,0.13,3.81,NA,9,11,1,7,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1901",7,1436,1420,1648,0.44,4,NA,2,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1902",7,1436,1420,1649,0.3,4.43,NA,9.5,11,1,10,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1903",7,1436,1420,1650,0.57,4.99,NA,7,12,1,11,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1904",9,290,1033,122,0.17,0.15,6,6,8,1,7,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1905",9,290,1033,135,0.84,0.15,6,8,9,1,10,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1906",9,290,1033,136,0.85,0.19,5,7,9,1,19,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1907",9,290,1033,1651,0.37,0.85,NA,5,9,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1908",9,290,1033,129,0.62,1,2,3,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1909",9,290,1033,1652,0.63,1.08,NA,2,4,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1910",9,290,1033,125,0.39,1.08,9,NA,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1911",9,290,1033,128,0.56,1.2,5,4,11,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1912",9,290,1033,119,0,1.25,7,NA,NA,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1913",9,290,1033,127,0.53,1.3,8,5,11,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1914",9,290,1033,1653,0.74,1.5,NA,5,6,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1915",9,290,1033,1654,0.31,1.56,NA,4,4,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1916",9,290,1033,137,0.86,1.65,6,7,12,1,12,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1917",9,290,1033,1655,0.63,2.05,NA,3,4,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1918",9,290,1033,132,0.75,2.05,7,7,11,1,9,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1919",9,290,1033,1656,0,2.5,NA,12,11,1,10,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1920",9,290,1033,133,0.79,2.55,4,4,9,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1921",9,290,1033,138,0.91,2.75,11,6,10,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1922",9,290,1033,1657,0.5,2.8,NA,5,10,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1923",9,290,1033,124,0.29,3.05,14,4,8,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1924",9,290,1033,1658,0.2,3.07,NA,5,8,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1925",9,290,1033,126,0.46,3.4,11,7,11,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1926",9,290,1033,134,0.8,3.71,10,7,13,1,13,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1927",9,290,1033,123,0.25,3.8,12,6,10,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1928",9,290,1033,120,0.03,3.85,11,7,14,1,23,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1929",9,290,1033,131,0.7,3.85,26,7,10,1,18,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1930",9,290,1033,1659,0.5,4.2,NA,6,9,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1931",9,290,1033,121,0.12,4.3,4,7,9,1,12,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1932",9,290,1033,130,0.64,4.5,6,6,6,1,8,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1933",10,1055,1072,144,0.24,0.04,3,3,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1934",10,1055,1072,152,0.27,0.08,4,0,0,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1935",10,1055,1072,155,0.38,0.09,0,5,7,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1936",10,1055,1072,142,0.15,0.18,3,4.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1937",10,1055,1072,163,0.65,0.2,6,6.5,8,1,9,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1938",10,1055,1072,164,0.65,0.21,3,0,0,NA,NA,"Not valid - XY swapped","20240624","Arich Fruehling, Leah Veldhuisen"
"1939",10,1055,1072,139,0.04,0.24,6,0,0,NA,NA,"Not valid - XY swapped","20240624","Arich Fruehling, Leah Veldhuisen"
"1940",10,1055,1072,145,0.25,0.25,4,2.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1941",10,1055,1072,140,0.08,0.27,NA,0,0,NA,NA,"Not valid - XY swapped","20240624","Arich Fruehling, Leah Veldhuisen"
"1942",10,1055,1072,1660,0.4,0.3,NA,6,8,1,9,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1943",10,1055,1072,153,0.3,0.4,3,0,0,NA,NA,"Not valid - XY swapped","20240624","Arich Fruehling, Leah Veldhuisen"
"1944",10,1055,1072,171,0.79,0.515,3,0,0,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1945",10,1055,1072,1661,0.98,0.52,NA,3.5,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1946",10,1055,1072,172,0.8,0.6,NA,0,0,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1947",10,1055,1072,1662,0.22,0.65,NA,2.5,4,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1948",10,1055,1072,166,0.75,0.75,0,1,15,NA,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1949",10,1055,1072,159,0.515,0.79,NA,6.5,8,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1950",10,1055,1072,160,0.6,0.8,0,0,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1951",10,1055,1072,146,0.25,0.81,7,5,9.5,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1952",10,1055,1072,173,0.89,0.82,10,12,13,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1953",10,1055,1072,162,0.64,0.86,3.5,3.5,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1954",10,1055,1072,147,0.25,1,5,4,5,1,3,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1955",10,1055,1072,141,0.08,1.03,6,5,9,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1956",10,1055,1072,165,0.67,1.1,6,5,8,1,4,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1957",10,1055,1072,143,0.16,1.15,6,6.5,10,1,8,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1958",10,1055,1072,148,0.25,1.25,4,5,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1959",10,1055,1072,1663,0.28,1.68,NA,4.5,5.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1960",10,1055,1072,167,0.75,1.75,4,3,2.5,0,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1961",10,1055,1072,154,0.3,1.85,9,10,14.5,1,20,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1962",10,1055,1072,161,0.6,1.91,3,4.5,3.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1963",10,1055,1072,157,0.43,1.92,4,3.5,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1964",10,1055,1072,158,0.49,1.92,3,3,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1965",10,1055,1072,149,0.25,2.25,6,3,3,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1966",10,1055,1072,168,0.75,2.75,5.5,5,5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1967",10,1055,1072,150,0.25,3.25,5.8,3.5,5,1,2,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1968",10,1055,1072,169,0.75,3.75,2,3,3.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1969",10,1055,1072,156,0.42,4.04,4.6,5,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1970",10,1055,1072,151,0.25,4.25,2.5,1.5,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1971",10,1055,1072,170,0.75,4.75,2,3,2.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1972",11,1065,1451,174,0.02,1.8,5,NA,NA,NA,NA,"no plant","20240624","Arich Fruehling, Leah Veldhuisen"
"1973",11,1065,1451,177,0.51,1.8,6,7.2,13,1,24,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1974",11,1065,1451,1664,0.22,2.17,NA,4.5,4,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1975",11,1065,1451,176,0.33,2.2,3,5,4.5,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1976",11,1065,1451,1665,0.33,2.45,NA,8,6,1,1,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1977",11,1065,1451,179,0.83,2.6,7,10,14,1,73,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1978",11,1065,1451,1666,0.92,3.1,NA,7,7.5,1,17,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1979",11,1065,1451,1667,0.38,3.28,NA,1.5,2,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1980",11,1065,1451,1668,0.55,3.4,NA,7,6,1,15,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1981",11,1065,1451,1669,0.8,3.4,NA,6.5,5,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1982",11,1065,1451,1670,0.92,3.4,NA,10,11,1,46,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1983",11,1065,1451,180,0.93,3.6,8,0,0,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1984",11,1065,1451,1671,0.36,4.3,NA,3.5,4,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1985",11,1065,1451,1672,0.42,4.4,NA,1.5,2,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1986",11,1065,1451,1673,0.29,4.45,NA,4,3,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1987",11,1065,1451,1674,0.72,4.55,NA,6.5,7,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1988",11,1065,1451,1675,0.47,4.57,NA,3.5,3,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1989",11,1065,1451,1676,0.32,4.6,NA,2,1.5,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1990",11,1065,1451,178,0.77,4.65,5,7,5,1,10,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1991",11,1065,1451,1677,0.54,4.71,NA,2.5,2,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1992",11,1065,1451,1678,0.46,4.73,NA,4,3,0,0,"","20240624","Arich Fruehling, Leah Veldhuisen"
"1993",11,1065,1451,175,0.03,4.95,4,6,6,0,NA,"","20240624","Arich Fruehling, Leah Veldhuisen"
